,clean,perturbed,legibility_score,predicted,batch
3,everyone,eVeRyOnE,0.86864716,everyone,147
4,emerald,emeralded,,emerged,147
0,judgment,judgument,,judgment,148
1,ones,owne'sl,,owns,148
2,unique,uNIquE,-1.1819532,unique,148
3,nepal,Nepplea,,neighbor,148
4,meetings,meetingz,,meetings,148
0,whilst,wiltes,,wishes,149
1,friendly,frahndly,,friendly,149
2,carter,ckarter,,cardboard,149
3,heel,he'lly,,hello,149
4,continually,continually,4.606689,continuously,149
0,tablet,tablat,,table,150
1,risk,risc,,risk,150
2,registry,resiisstry,,recession,150
3,acts,act'sl,,acts,150
4,distinction,distinctioned',,,150
0,cities,cightee'st,,sight,151
1,unnecessary,unneccesary,4.213494,unnecessary,151
2,ending,hending,,handling,151
3,wordpress,wordpresse,,press,151
4,savage,Savage,3.8075912,savage,151
0,achievement,achivment,4.9799037,achievement,152
1,count,CouNt,0.2892579,count,152
2,fabulous,fabulous',,fabulous,152
3,federal,federol,,federal,152
4,solar,solair,,solar,152
0,enrolled,enrolled,4.8936486,enroll,153
1,wholesale,wholesalet,,wholesale,153
2,carter,Cartier,-0.18214074,"Cartier"" (no change)",153
3,event,eavent,,event,153
4,discrimination,discrymination,,discrimination,153
0,bubbles,bubles,4.6865544,bubbles,154
1,expressions,expressions,4.7097025,expressions,154
2,zoloft,zoloft,3.8012774,zoloft,154
3,fioricet,fioricet,4.9385986,fioricet,154
4,arizona,Arzona,0.3866874,Arizona,154
0,illustrated,Illustrated,3.781635,illustrated,155
1,balance,ballancea,,balance,155
2,lynn,Lynn,1.5556009,lynn,155
3,allows,allowsh,,allow,155
4,forms,formst,,form,155
0,niche,nish,,vision,156
1,surgeons,Surgeons,4.3435445,surgeons,156
2,restrict,restrictionREDIRECT,0.9749183,restricted,156
3,wool,wooll,,wool,156
4,partial,PARTIAL,-3.0843844,partial,156
0,occupation,occupaytian,,occupant,157
1,delegation,Delegation,2.7970502,delegation,157
2,guidance,guidance,4.9578595,guidance,157
3,preparation,preppawratien,,preparation,157
4,interval,intervale,,interval,157
0,connectivity,cennectividey,,connectivity,158
1,informational,ianforemacional,,international,158
2,displayed,displad,,display,158
3,typical,tYpIcAl,-0.58538586,typical,158
4,configuration,Configuration,3.540148,configuration,158
0,bibliography,beiblleography,,biography,159
1,agent,agentt,,agent,159
2,associate,associate'se,,associates,159
3,violent,violenntte,,violence,159
4,standards,stNadArDs,-0.58237535,standards,159
0,tobacco,tobacco,4.187814,tobacco,160
1,sacramento,sacramento,4.1197553,Sacramento,160
2,superb,Superb,4.510347,superb,160
3,selecting,sulecteing,,selecting,160
4,organisation,organisation',,organization,160
0,sticker,STICKER,0.02575697,sticker,161
1,protocols,Protocls,0.67826056,protcols,161
2,hunt,Hunt,1.514566,hunt,161
3,located,loquateds,,loquats,161
4,valentine,vALENTIne,-1.0345771,valentine,161
0,sunny,sunnoy,,sunny,162
1,achieve,Ashivet,,ashes,162
2,disciplines,disipplines,,disciplines,162
3,thru,throo,,throat,162
4,tribes,tribes,4.7533493,tribes,162
0,plan,plagn,,plane,163
1,jewellery,jewellery,,jewelry,163
2,indexes,indxes,4.6920857,indices,163
3,streams,setreams,,streams,163
4,tabs,TABS,-2.6638563,tabs,163
0,tours,tourz,,tours,164
1,electronics,electronicsed'sp,,electronics,164
2,miami,meiami,,Miami,164
3,encouraging,Encouraging,2.6912744,encouraging,164
4,bunny,bunnhye,,,164
0,nearby,NEARBY,-2.184468,nearby,165
1,chronicle,chroniclet',,chronicle,165
2,ultra,Iltran,,tran,165
3,clay,clai,2.2380893,clay,165
4,distant,dicetunt,,dictate,165
0,cart,cort,,court,166
1,washing,woshing,,washing,166
2,joshua,joshua,,Joshua,166
3,likely,likeyly,,likely,166
4,football,footbjall,,football,166
0,scanning,Scanning,4.7022133,scanning,167
1,adams,adamos,,adam,167
2,hosted,hostede,,hosted,167
3,mailed,meled,,mellow,167
4,lamb,lamb,4.9108205,lamb,167
0,would,woovedd,,wood,168
1,somehow,sOmEhOw,2.519337,somehow,168
2,disputes,disputes,5.0113983,disputes,168
3,mother,mothered'sl,,mother's,168
4,effect,effect',,effect,168
0,lies,Glie's,,gives,169
1,mail,mal,,male,169
2,guitar,wigtar,,wider,169
3,legislation,LEGISLATION,-2.0956037,legislation,169
4,corporations,corpeoraitionz,,corporation,169
0,pure,pur,,pour,170
1,painting,paintingh,,painting,170
2,joshua,joshua,,Joshua,170
3,latinas,lation'ss,,language,170
4,losses,LOSES,-1.1685083,losses,170
0,livecam,livecam,,live cam,171
1,proven,PROVEN,-1.8304003,proven,171
2,promptly,preamptly,,preemptly,171
3,debate,debbate,,debate,171
4,guards,guareds,,guards,171
0,mysterious,misteriouse,,mysterious,172
1,established,establiished,4.3259873,established,172
2,grew,graw,,grave,172
3,lifestyle,lifestylek,,lifestyle,172
4,hayes,hayez,,hazard,172
0,analyses,Analyses,1.7920533,analysis,173
1,acting,actnig,,acting,173
2,anyway,ennewey'suled,,enews,173
3,experiencing,experioncen,,experience,173
4,continually,continuallya,,continually,173
0,turns,Turns,2.320697,turns,174
1,diagnostic,dyugnnostic,,diagnosis,174
2,steps,Steps,2.9973536,steps,174
3,bike,bikie,4.3457127,bike,174
4,nine,ninee,,nine,174
0,perfume,phirfume,,perfume,175
1,allocated,ahllocatted,,located,175
2,authorization,Authorization,2.256787,authorization,175
3,scared,SCaRed,2.2540648,scared,175
4,telephony,teleffoany,,telephone,175
0,invest,ingvest,,invest,176
1,find,finged,,finger,176
2,gnome,gneome,,gnome,176
3,dirt,durt,,dirt,176
4,diagnostic,diagnostic,4.861997,diagnosis,176
0,garmin,garmin,,garmine,177
1,assistance,Assistance,2.826955,assistance,177
2,hidden,hidden,,hidden,177
3,river,river',,river,177
4,projectors,prosiectorrz,,prospective,177
0,settle,settle,4.445578,settle,178
1,hunt,hunvedt,,hunted,178
2,confused,conffiused,,confused,178
3,distinction,distinctionedh,,distinguished,178
4,spider,spidar,,spider,178
0,night,nighht,4.4502134,night,179
1,science,sisene,,sense,179
2,graham,grahamm,,grammar,179
3,municipality,mmunicapeaglity,,micronutrients,179
4,invite,Envite,,invite,179
0,pichunter,Pichunter,2.249574,hunter,180
1,harmful,harmful,4.8006444,harmful,180
2,analyses,analises,,analyze,180
3,claire,clair,,clear,180
4,transferred,Transferred,4.4595785,transfer,180
0,gardens,goredens,,dens,181
1,knight,kneight,,night,181
2,liability,lliabhility,,ability,181
3,delivery,deliweree,,delivery,181
4,measurements,measurementse,,measurements,181
0,wallet,WALLET,-2.6086743,wallet,182
1,corresponding,corressponding,4.5973873,corresponding,182
2,quick,quik,,quick,182
3,existence,exsistence,4.946802,existence,182
4,mailed,maild,,mail,182
0,porter,portter's',,porter,183
1,sterling,sterlinged,,sterling,183
2,cleveland,cleveland,5.0019627,Cleveland,183
3,modules,modules,4.739154,module,183
4,superior,Superior,4.879826,superior,183
0,senior,senyor,1.339338,senor,184
1,felt,failt,,fail,184
2,aged,ageed,4.810468,aged,184
3,listing,listng,4.870836,listing,184
4,warrior,warior,,warrior,184
0,manufacturers,maunyuphagcturers,,manufacturers,185
1,privacy,privecea,,privacy,185
2,council,councal,,council,185
3,unique,unique,,unique,185
4,accordance,accordanceus,,accurate,185
0,relative,relativet,,relate,186
1,electronics,eleactronecc,,electronic,186
2,mixture,mickstere's,,michael's,186
3,medical,meedicul,,medical,186
4,guards,guords,,cards,186
0,finals,finals,4.9189878,finals,187
1,pure,pUrE,0.3768399,pure,187
2,ones,ownes',,owns,187
3,cells,cellz,,cells,187
4,leads,LEDs,-2.1798825,leds,187
0,temporary,temparery,,temperary,188
1,formula,formulau,,formula,188
2,ruby,ruiby,,rubby,188
3,year,year,,year,188
4,overseas,overssays,,oversays,188
0,quantity,quantita,,quantitative,189
1,referred,reifreader',,reader,189
2,blow,blowe,,blow,189
3,trailers,Trailers,3.1760895,trailers,189
4,annotation,anetation,,animation,189
0,calgary,calguury,,calory,190
1,trained,traineded'sb,,trained,190
2,animated,inamtodete,,inmate,190
3,studying,stewding',,steward,190
4,citations,sitationse,,situations,190
0,penalties,pennale's,,pennsylvania,191
1,fatal,faytal,,fatal,191
2,graphical,Graphical,2.341749,graphical,191
3,investigated,investigatede,,investigated,191
4,township,ttownship,,township,191
0,ferry,fery,4.847252,fire,192
1,commands,comahnds,,commands,192
2,economy,ecangomy,,economy,192
3,sing,seng,,sing,192
4,seal,sel,,self,192
0,neon,nean,,mean,193
1,economy,EcOnoMy,-0.5449649,economy,193
2,increasingly,incresingly,4.7628794,increasingly,193
3,driven,drivenw,,driven,193
4,barbados,bbarrbados,,barbados,193
0,watched,watched',,watch,194
1,climbing,climbing',,climb,194
2,pressed,pressedl,,press,194
3,certainty,Certainty,4.4025702,certainty,194
4,appraisal,apprraisol,,appraisal,194
0,dispatched,dicpagtched,,dictated,195
1,xerox,xerox,,Xerox,195
2,temperatures,Temperatures,3.6830108,temperatures,195
3,estimate,estimate,4.9629316,estimate,195
4,consistently,coniistentallyb,,consistently,195
0,celtic,seltick',,satisfied,196
1,evaluations,Evaluations,4.143463,evaluations,196
2,stop,sttop,,stop,196
3,patricia,Patricia,1.2381859,patricia,196
4,possibilities,posibilities,1.6860996,possibilities,196
0,freeware,frheeware,,free software,197
1,implementation,imeplomenteaition,,importance,197
2,pistons,pistons,4.5240636,pistols,197
3,circumstances,CIRCUMSTANCES,-1.4518548,circumstances,197
4,traffic,trafic,,traffic,197
0,packed,packd,4.3648367,packed,198
1,frequencies,frequinesies,,frequencies,198
2,unto,untough',,tough,198
3,sort,SORT,-0.27017865,sort,198
4,snap,SNPP,-2.1337042,snp,198
0,indian,indian,4.9129367,indian,199
1,conditioning,conditioningl,,conditioning,199
2,election,eglaction,,election,199
3,birds,birrds,,birds,199
4,chassis,shassis,,shasis,199
0,perfume,perfumew,,perfume,200
1,chick,cHiCk,0.83938825,check,200
2,examples,examply'ss,,example,200
3,roger,rager,,rage,200
4,deer,deir,,dear,200
0,cleveland,cleveland,5.0019627,Cleveland,201
1,multi,multy,,many,201
2,navigator,nuvagator,,navigator,201
3,upon,upon,4.186295,upon,201
4,disabilities,DISABILITIES,-1.4261948,disabilities,201
0,carter,cartwers,,carvers,202
1,financing,finanching,,financing,202
2,cafe,cafeq,,cafe,202
3,satellite,SATELLITE,-1.7067146,satellite,202
4,partners,parttneres,,partners,202
0,calculation,calckulhasion,,calculation,203
1,transcripts,transcript's',,transcript,203
2,success,suqcess,,success,203
3,rocks,rahcks,,racks,203
4,starsmerchant,starsmerchant,,star merchant,203
0,benchmark,benttimark,,mark,204
1,press,pres,4.264137,press,204
2,memo,memo,4.7646146,meme,204
3,preparation,preparitane,,precarious,204
4,papua,pahpua,,pua,204
0,meta,meto,,meet,205
1,publications,publycations,,publications,205
2,personal,parsonul,,personal,205
3,reload,reloadt,,reloaded,205
4,qualify,qualify',,qualify,205
0,zinc,zinks,,sinks,206
1,checklist,chaecklist,,checklist,206
2,understood,understoued,,understood,206
3,hungarian,hunggerian,,Hungarian,206
4,vegetation,vegétation,,vegetation,206
0,derived,darived,,derived,207
1,variations,variationm'sk,,variations,207
2,clinic,clinic,4.8428144,clinic,207
3,multi,mulleti,,mullet,207
4,manufacturers,manufacturerp's,,manufacturer's,207
0,collecting,collectingl',,collecting,208
1,divx,dick'st,,dick,208
2,german,germane,,germane,208
3,appearance,APPEARANCE,-2.2228134,appearance,208
4,stayed,stayd,4.8386173,stayed,208
0,defence,defences,,defense,209
1,islands,islends,,islands,209
2,high,HiGH,-2.0782595,high,209
3,transaction,TRANSACTION,-2.1640756,transaction,209
4,partial,parrtial,,partial,209
0,vegetation,Vegetation,3.9237652,vegetation,210
1,wishes,WISHES,-1.467016,wishes,210
2,cream,Fream,,dream,210
3,concern,concarnn,,concern,210
4,then,theen,4.3928475,then,210
0,opening,openning,,opening,211
1,reliance,rrelliance,,reliance,211
2,publication,publicatione,,publication,211
3,fits,fiets,2.2270703,feet,211
4,sophisticated,ssophistocaited,,sophisticated,211
0,benchmark,benchmark',,benchmark,212
1,disabilities,disabilties,4.666725,disabilities,212
2,informational,informationall,4.73168,information,212
3,print,printe,,print,212
4,publication,PUBLICATION,-2.4989905,publication,212
0,converted,converted,5.028964,convert,213
1,bibliography,bibliography,4.5267916,library,213
2,guitar,guittar,,guitar,213
3,buying,buyuing,,buying,213
4,florist,floarist,,florist,213
0,jewellery,juilerylys,,jellyfish,214
1,aquarium,Aquarium,0.5368919,aquarium,214
2,increasingly,inkreeasengly,,increasingly,214
3,michigan,mmitiigan,,migraine,214
4,lies,LiS,-0.19708006,lies,214
0,reprints,reprintsp,,prints,215
1,anyway,ennewey'suledl,,newly,215
2,figured,figured,4.704112,figured,215
3,governmental,governmmanetal,,government,215
4,moments,MOMENTS,-2.4437017,moments,215
0,sink,snickh,,sink,216
1,reprints,reprintsm,,prints,216
2,highlights,HIGHLIGHTS,-2.163103,highlights,216
3,instruction,INSTRUCTION,-1.4138817,instruction,216
4,marking,markin,,marking,216
0,preston,preston,4.98052,Preston,217
1,steps,stepc,,step,217
2,bangkok,bangkoke,,Bangkok,217
3,german,german,4.9180303,German,217
4,environmental,environmentaled,,environmental,217
0,commonwealth,commanweallth,,commonwealth,218
1,celebrate,CELEBRATE,-1.7931184,celebrate,218
2,increasingly,incrrisengly,,increasingly,218
3,loan,lon,,long,218
4,mating,mmating,,mating,218
0,worth,Worth,0.33574307,worth,219
1,antibodies,antibodies,4.696246,antibodies,219
2,alarm,alarmo,,alarm,219
3,introducing,introducing,4.758042,introducing,219
4,edges,edgesss,,edges,219
0,boring,boreing,,boring,220
1,magnificent,magnifiquent,,magnificent,220
2,investigator,investigator,4.782875,investigator,220
3,calculation,Calculation,3.559149,calculation,220
4,clone,clowne,,clown,220
0,somehow,somewoh,,somewhere,221
1,funds,FuNdS,0.3482535,finds,221
2,antiques,anttiques,,antiques,221
3,reasonably,REASONABLY,-2.2729244,reasonably,221
4,specific,sppesific,,specific,221
0,existence,existance,,existence,222
1,authorized,authoristed',,authorized,222
2,disputes,disputess,,dispute,222
3,namespace,namespace,4.437328,namespace,222
4,moments,mmomentes,,moments,222
0,having,HaViNg,0.26697293,having,223
1,funds,FUNDS,-1.9764585,funds,223
2,impact,iempact,,impact,223
3,housewives,housewives',,housewives,223
4,integrate,iintegrat,,,223
0,interested,iNterEsteD,0.8628224,interested,224
1,cisco,CISCO,0.5921357,cisco,224
2,instruments,instrummenntts,,instruments,224
3,advert,advert,,advert,224
4,licence,licencer,,license,224
0,katrina,khatrinna,,kitchen,225
1,commons,Commons,4.0269103,common,225
2,insight,insightl,,insight,225
3,frame,frameve',,frame,225
4,apparatus,ApparatuS,2.0660555,apparatus,225
0,vitamin,vitamineds,,vitamins,226
1,nonprofit,nonprophite,,nonprofit,226
2,port,pport,,port,226
3,bride,bridie,4.7665977,bride,226
4,benchmark,bentchmarek,,benchmark,226
0,sure,sured,,sure,227
1,treating,treatin,,treatment,227
2,dependence,dependence,4.8063717,dependence,227
3,find,finned',,finished,227
4,broadcasting,broadcastingt,,,227
0,rebates,rrebates,,rebates,228
1,superb,superbb,,superb,228
2,standard,standrd,5.001506,standard,228
3,scripting,Scripting,4.7865877,scripting,228
4,broadcasting,broadcastingh,,broadcasting,228
0,best,bhest,,beast,229
1,alarm,alarm',,alarm,229
2,mixture,mixture,4.704237,mixture,229
3,earthquake,EARTHQUAKE,-1.685551,earthquake,229
4,wrestling,WRESTLING,-1.8475395,wrestling,229
0,albuquerque,albeckurce,,database,230
1,webster,Hebstre,,street,230
2,treating,treating,4.928356,treatment,230
3,tribes,tribez,,tribe,230
4,manuals,Manuals,1.2863381,manuals,230
0,treatment,treatmbeint,,mentor,231
1,temporary,temporrary,4.5864973,temporary,231
2,scanners,Scanners,4.8134055,scanners,231
3,allows,allowse,,allow,231
4,unless,unloss,,loss,231
0,german,germen,,germ,232
1,albums,album'st,,albums,232
2,turbo,Turbo,2.019453,turbo,232
3,spain,spaing,,spain,232
4,attacks,attackse,,attacks,232
0,wood,WOOD,-2.7295482,wood,233
1,signature,signatureh,,signature,233
2,secure,securve's,,curves,233
3,unless,unlossm,,loss,233
4,draw,deraw,,draw,233
0,satisfaction,sateasfacshon,,satisfaction,234
1,essex,essex,4.477875,Essex,234
2,click,CLick,0.5958108,click,234
3,tabs,tab's',,tabs,234
4,trustee,tructee,,trustee,234
0,expression,exprreshon,,experiment,235
1,irrigation,irrigaytien,,irrigation,235
2,season,seazon,,season,235
3,sculpture,sculptare,,sculpture,235
4,vera,VERA,-1.2488539,very,235
0,architect,architeecte,,architect,236
1,magnificent,magnificened,,magnificent,236
2,hotel,Hotell,0.6491978,hotel,236
3,exterior,exteriore,,exterior,236
4,registry,registary',,registry,236
0,meta,Vemat,,void,237
1,nobody,nowbody,,nobody,237
2,minority,minority,4.8158574,minority,237
3,concerning,concarneng,,concern,237
4,burton,Burton,1.7744572,Burton,237
0,arizona,arizona,4.8362637,Arizona,238
1,vector,vectur,,vector,238
2,meter,gemter,,gutter,238
3,proof,peroof,,proof,238
4,settlement,Settlement,4.849114,settlement,238
0,needle,needl,,needle,239
1,sophisticated,sophistacutedh,,sophisticated,239
2,space,speighce,,spice,239
3,shake,SHAKE,-1.7864634,shake,239
4,evans,EVANS,-0.7106199,Evans,239
0,hotmail,hotmillea,,million,240
1,viewpicture,viewpicture,3.735208,view picture,240
2,instruction,instruction',,instruction,240
3,laugh,llaugh,,laugh,240
4,tools,toolps,,tools,240
0,rehabilitation,rehabilitationf,,rehabilitation,241
1,roughly,rroughly,,roughly,241
2,credit,crEdiT,1.2961302,edit,241
3,withdrawal,wethdreawal,,withdrawal,241
4,situations,sitttiooations,,situations,241
0,pencil,pencil,4.767321,pencil,242
1,rebates,rebatese,,rebatese,242
2,atherton,agthertan,,agthertan,242
3,rough,Rough,1.5345002,rough,242
4,cdna,cDNA,-2.566005,cDNA,242
0,pitch,pitche,,pitch,243
1,creations,creeaations,,creations,243
2,effect,effact,,effect,243
3,broadcasting,broadcasting'ss,,broadcasts,243
4,moth,moth,4.771855,moth,243
0,programmers,Programmers,3.222714,programmers,244
1,system,sistom,,sister,244
2,discourage,discourage,4.614045,discourage,244
3,chronicle,CHRONICLE,-1.2949659,chronicle,244
4,wishing,whishing,,wishing,244
0,portsmouth,porrtcemouth,,portmouth,245
1,syndication,syndication,4.6318054,syndication,245
2,river,rivere,,rivers,245
3,medical,meedecal,,medical,245
4,fujitsu,ffujightsu,,fujitsu,245
0,formula,fformulla,,formula,246
1,linking,linquing',,linguine,246
2,established,establishedf,,establishment,246
3,discourage,discoragee,,discourage,246
4,steering,stteering,,steering,246
0,mother,mothyer,1.8332404,mother,247
1,physicians,physieshing,,physics,247
2,stack,stackch,,stack,247
3,mutually,Mutually,1.3777405,mutually,247
4,pollution,pollution',,pollution,247
0,self,SELF,-0.08700874,self,248
1,freeze,FREEZE,-0.95086485,freeze,248
2,occupation,occcupation,2.3762946,occupation,248
3,duke,duke',,duke,248
4,rubber,rubber,4.913484,rubber,248
0,sort,soRT,0.6443212,sport,249
1,pittsburgh,pittsurght,,pittsburgh,249
2,photographer,Photographer,3.2899396,photographer,249
3,sophisticated,sophisteickatted,,sophisticated,249
4,antibodies,antibiids,,antibiotics,249
0,count,counted',,counted,250
1,superb,superb,4.911256,superb,250
2,throughout,throughoute,,throughout,250
3,meditation,meditation',,meditation,250
4,estimates,esttimetes,,estimates,250
0,lounge,longe,4.9496903,long,251
1,funding,fending,,fending,251
2,skiing,swkiing,,skiing,251
3,preparation,preparation,4.8049035,preparation,251
4,server,servere,,server,251
0,sure,sureu,,survey,252
1,calgary,calguree,,cargo,252
2,bride,beride,,bride,252
3,mystery,mmysetery,,mystery,252
4,karl,Karl,4.5805106,carl,252
0,moderators,moderators,4.8778224,moderators,253
